columnR1 columnR2 columnR3 columnR4 columnR5 roofControl1 roofControl2 shift kickerElev mass maxDispl elasticEnergy
0.640987 0.664001 0.120457 0.821205 0.35524 -0.306706 0.198345 0.638297 0.588715 3685.16435 6.671257 1.112772
0.477803 0.861343 0.906661 0.495197 0.719072 0.140773 -0.424073 0.899072 0.700661 4371.10822 5.608603 0.736013
0.293661 0.892336 0.684021 0.208437 0.800251 0.495529 0.021625 0.630355 0.366784 2868.334795 7.836974 0.941064
0.561813 0.479627 0.66397 0.473436 0.960881 -0.601554 -0.256664 0.84546 0.550879 3204.24986 6.156873 1.110506
0.270273 0.263474 0.335248 0.334091 0.328507 0.605344 -0.493059 0.068968 0.701451 2264.439671 4.313321 1.170961
0.952495 0.976293 0.561426 0.332533 0.966182 0.343965 0.231863 0.343149 0.900366 2167.000296 5.547624 0.659542
0.679575 0.779939 0.553053 0.125121 0.616757 -0.372658 -0.066027 0.423261 0.784058 3429.192908 6.518646 1.127876
0.802203 0.274175 0.504946 0.945193 0.787652 0.717886 -0.326561 0.988966 0.320014 2982.679534 6.948399 1.102336
0.153592 0.689661 0.546704 0.681693 0.760607 -0.162374 0.219067 1.111735 0.727731 6689.329534 3.790089 0.452678
0.831259 0.842436 0.52826 0.221318 0.405967 -0.431484 0.097848 0.048522 0.3954 2837.03205 4.376613 1.217337
0.199 0.858685 0.723404 0.388634 0.474206 0.623832 -0.236079 0.12389 0.005178 2558.131967 4.546857 0.991361
0.523765 0.476909 0.766734 0.865022 0.918243 0.129898 -0.245343 1.139942 0.314003 5020.429105 5.875919 0.644306
0.314622 0.839802 0.995503 0.778576 0.520652 -0.802124 -0.437944 0.377144 0.101319 2189.912929 5.203138 1.249509
0.998509 0.160429 0.879463 0.854861 0.877426 0.047159 -0.029657 0.067631 0.137056 1251.919769 3.594477 0.437508
0.362785 0.556806 0.908189 0.450353 0.420883 -0.748457 0.096225 0.563652 0.706975 2320.516449 5.393507 1.247314
0.234717 0.28502 0.105391 0.527158 0.604022 -0.039771 -0.353677 0.926825 0.971052 5149.600834 7.643349 0.878969
0.65315 0.36531 0.116055 0.465106 0.360044 0.380877 0.45208 1.262852 0.487612 5011.987871 8.383379 1.180845
0.834325 0.342252 0.428883 0.590989 0.308018 -0.49912 -0.011852 0.43954 0.736595 3406.649481 5.261715 1.143704
0.554471 0.354936 0.337234 0.720842 0.958951 -0.644661 -0.225138 1.469339 0.099493 4277.690882 7.760619 1.351287
0.73072 0.649001 0.814843 0.381028 0.822317 -0.442204 0.018858 1.144221 0.317606 4218.787993 7.202989 1.191737
0.892958 0.530967 0.130593 0.514988 0.264252 0.466723 -0.257977 0.243717 0.360912 3047.497596 5.290568 1.051029
0.166094 0.250308 0.566818 0.569641 0.387208 -0.744068 0.435883 1.106315 0.680935 5022.626394 5.088812 0.834275
0.337232 0.667624 0.378121 0.604315 0.302058 0.191397 0.379918 0.207253 0.691219 2760.380923 4.605333 0.795524
0.221267 0.542437 0.415835 0.451186 0.845697 0.629802 0.072545 0.537596 0.022476 2788.969999 6.011762 0.8526
0.499397 0.624154 0.662645 0.507015 0.828691 -0.822657 0.392384 0.956126 0.649558 2387.233758 6.063277 1.277147
0.345408 0.822013 0.875 0.451658 0.565091 0.344037 0.115179 0.208664 0.548452 2316.311018 5.67288 0.810472
0.465993 0.838456 0.941567 0.941459 0.842958 0.887044 -0.002304 0.190612 0.690235 2014.979283 3.923931 0.863809
0.940571 0.381023 0.933057 0.377538 0.713485 -0.073139 0.236357 0.069835 0.776725 2835.801657 3.608546 0.653298
0.488546 0.186603 0.188404 0.538823 0.551988 0.685493 -0.128174 0.17698 0.729307 2485.612557 4.953934 0.916305
0.331799 0.577744 0.72664 0.770085 0.690133 -0.148101 0.461956 0.452391 0.298289 3887.391713 3.947869 0.707037
0.405296 0.647901 0.303496 0.934059 0.240801 -0.176672 0.143636 0.621866 0.251271 3454.554313 7.784108 1.049201
0.978934 0.101156 0.553769 0.681278 0.471277 0.02982 0.097996 0.880278 0.552744 3475.440098 6.035641 0.655483
0.134819 0.646632 0.376144 0.227876 0.454372 0.22008 -0.066264 0.25188 0.762253 2453.127966 7.889031 0.840068
0.875804 0.357748 0.625285 0.990375 0.834031 0.244611 0.055636 1.14478 0.819609 3946.451706 6.787304 0.749484
0.633871 0.252073 0.681445 0.922814 0.73391 0.9009 -0.102393 0.892873 0.86763 2890.216555 6.121945 0.990525
0.223408 0.456424 0.247287 0.848687 0.84881 -0.491265 -0.416297 0.018546 0.432305 2604.501036 3.602197 1.001996
0.36629 0.451497 0.175396 0.845626 0.224356 -0.275253 -0.365637 0.951011 0.382957 5394.066781 6.589802 0.964875
0.709091 0.108428 0.684199 0.573203 0.280789 0.722173 -0.199374 0.083108 0.978362 2306.900972 4.120261 1.018143
0.869229 0.105949 0.830364 0.3926 0.331602 0.09368 -0.10554 1.330213 0.490575 5512.729762 7.763757 0.96612
0.419011 0.279782 0.773902 0.946956 0.119128 0.610489 0.308101 0.214469 0.727896 2565.036509 5.494615 1.095064
0.372633 0.104757 0.565108 0.189629 0.321348 -0.838727 0.036045 1.368441 0.301933 8234.259591 5.130892 0.792849
0.624264 0.267492 0.189225 0.941846 0.715671 -0.535444 -0.430129 0.061948 0.253523 2608.063242 4.703615 1.226296
0.926448 0.44099 0.852104 0.351929 0.30471 -0.946046 0.091727 0.743481 0.453566 2600.260109 5.063507 1.069642
0.562962 0.148489 0.600176 0.329034 0.993845 -0.560791 0.335233 0.95301 0.735542 3741.181837 7.40028 1.239764
0.262082 0.29193 0.680279 0.858154 0.526318 -0.832098 0.275294 0.586078 0.782687 2327.21744 5.127676 1.03041
0.911036 0.15888 0.911741 0.77168 0.368294 0.094467 -0.496996 1.155158 0.859216 5720.308858 6.425522 0.94247
0.827145 0.465174 0.133503 0.595481 0.943357 0.174847 -0.33628 1.286432 0.849243 4651.116912 8.19339 1.05837
0.182278 0.564547 0.778311 0.520529 0.225104 -0.264858 0.462269 1.40273 0.314758 7463.938182 4.326267 0.710623
0.194791 0.296623 0.298361 0.405043 0.837507 -0.489993 -0.271706 0.819786 0.225551 3658.106491 7.495764 1.157293
0.542762 0.220573 0.883827 0.28701 0.941558 0.232223 -0.148761 0.07311 0.198736 2541.591124 4.407347 0.602518
0.47236 0.285881 0.419954 0.950018 0.737556 0.339851 0.156356 0.998401 0.131881 3534.232713 8.207175 0.945191
0.210886 0.910085 0.668389 0.117425 0.923942 -0.991925 -0.035884 0.247678 0.220246 2923.132727 5.755952 0.771088
0.803006 0.256697 0.326146 0.132479 0.174192 -0.147342 -0.185216 0.430468 0.312008 2744.751499 8.593779 0.88609
0.850059 0.451561 0.491265 0.845253 0.678446 0.581765 -0.291407 0.733788 0.834028 3225.878168 5.102299 0.837145
0.528901 0.935608 0.726016 0.472746 0.964806 -0.920089 0.434876 0.51642 0.252952 2023.586682 4.76001 1.095297
0.990768 0.43091 0.707601 0.999156 0.210303 -0.841833 0.27594 0.830613 0.263434 2974.506448 4.18567 0.898799
0.331141 0.29986 0.154314 0.465259 0.639232 -0.340928 -0.005769 0.934813 0.866576 3991.169344 8.925631 1.223461
0.474645 0.609421 0.150581 0.138017 0.974921 -0.61204 0.153367 0.807064 0.802593 5380.356246 5.8391 0.885062
0.805292 0.969495 0.858469 0.544537 0.215622 -0.705191 -0.006758 1.388198 0.920606 3598.907562 6.704511 1.373317
0.658351 0.662572 0.866722 0.996946 0.624655 0.413786 0.135258 0.779262 0.197856 3556.549448 5.771167 0.734665
0.666135 0.902308 0.678798 0.982797 0.424931 -0.542071 -0.380905 0.829163 0.936964 3284.751574 6.03514 1.185696
0.999614 0.478431 0.611928 0.458295 0.911734 0.282907 -0.411462 0.607998 0.386082 3595.863527 5.095302 0.699294
0.152413 0.627446 0.896559 0.832045 0.80289 -0.308432 -0.249175 1.34715 0.506993 8276.552861 3.895292 0.52132
0.476092 0.857903 0.115734 0.414492 0.855701 0.882121 -0.13779 1.175771 0.291376 3245.019293 7.150168 1.168018
0.256447 0.109858 0.631891 0.963228 0.717124 0.213611 -0.320035 0.349434 0.076021 3466.696661 6.977471 0.760641
0.453684 0.956291 0.358464 0.191458 0.206333 -0.994205 0.197488 1.457334 0.874644 6085.408576 5.640738 1.113464
0.583407 0.799795 0.238171 0.995441 0.412571 0.593537 0.053371 0.310841 0.484832 2845.327252 5.075308 0.914555
0.955411 0.445102 0.526244 0.205357 0.567504 -0.276148 -0.376645 0.278447 0.603803 3149.718339 4.562634 0.898323
0.940879 0.41137 0.903621 0.119722 0.432811 0.079447 -0.258314 1.137161 0.86212 5051.217851 8.709661 1.124689
0.146726 0.533117 0.908576 0.957269 0.840219 0.318885 -0.160207 1.390539 0.279313 8296.962245 4.071305 0.515311
0.713636 0.635617 0.779124 0.70138 0.153568 0.350698 -0.066195 0.709241 0.576405 3499.570408 6.888059 0.90648
0.670104 0.789517 0.573508 0.475485 0.6508 -0.95586 0.089087 1.271734 0.023041 2175.939965 7.437684 1.600404
0.792439 0.989194 0.853085 0.249257 0.892353 0.326561 -0.019982 1.286903 0.613092 4304.47919 7.869957 1.011244
0.578099 0.948953 0.849061 0.746073 0.840669 -0.989418 0.126686 0.513658 0.138508 1657.832698 4.568396 1.176315
0.758213 0.854151 0.560371 0.237856 0.786095 -0.969582 0.327471 1.005247 0.145674 3282.983805 5.347627 1.051569
0.314416 0.440011 0.106781 0.920946 0.360326 -0.60696 -0.051572 1.124562 0.862096 5937.705066 5.339421 0.829316
0.214696 0.353349 0.618789 0.404071 0.320575 0.941061 -0.317422 1.042874 0.264938 3844.395457 6.781346 1.1116
0.744077 0.920122 0.954769 0.636662 0.928475 -0.098342 0.043525 0.603149 0.874637 1986.978475 6.806496 0.680951
0.621423 0.453624 0.94754 0.659264 0.147803 -0.951137 -0.316217 0.079726 0.153604 1810.644271 4.138782 1.401093
0.864088 0.706586 0.892357 0.487716 0.776765 0.239374 -0.236607 0.28387 0.892968 2925.82823 4.614226 0.643057
0.914098 0.21203 0.678527 0.673857 0.896963 -0.798398 0.16069 0.838115 0.308038 2164.831171 7.043119 1.392592
0.841093 0.530052 0.176452 0.185072 0.970121 0.404571 0.35813 0.566138 0.93067 2869.803559 7.373413 0.767398
0.864184 0.599431 0.152263 0.367612 0.470249 0.855433 -0.489476 0.896018 0.580347 2883.377179 7.773244 1.40406
0.252074 0.533308 0.681299 0.383015 0.109292 -0.435653 0.292602 0.146263 0.605761 2995.892945 4.001349 1.106118
0.770791 0.997983 0.8229 0.534562 0.176122 0.173855 -0.075084 0.894732 0.037327 4280.633909 6.498193 0.700467
0.981821 0.788761 0.436555 0.815258 0.837032 -0.171963 -0.257983 1.365754 0.310224 5121.940026 5.975005 0.799094
0.308204 0.182959 0.245726 0.214445 0.824547 -0.53261 -0.051901 1.492735 0.398951 4954.060153 10.221697 1.629763
0.520537 0.264089 0.812176 0.332153 0.291757 -0.340062 0.260542 0.678752 0.109188 3383.468913 7.478158 1.266858
0.609667 0.612458 0.956264 0.64077 0.24908 -0.240788 -0.035883 0.680732 0.296451 3707.659981 8.09165 1.091427
0.106832 0.411993 0.112954 0.552202 0.89269 -0.76063 0.127876 1.069049 0.699061 8331.143865 3.45334 0.453918
0.613215 0.597278 0.854654 0.225455 0.920257 0.22253 -0.393242 1.162218 0.489238 4356.874486 7.428143 1.005722
0.849152 0.541319 0.904959 0.980509 0.131448 0.264925 0.476276 0.161657 0.122956 3147.479152 4.702977 0.98839
0.648776 0.495298 0.367285 0.997721 0.581205 -0.210374 -0.086776 0.528227 0.792908 3068.176531 7.414749 0.929467
0.885811 0.614293 0.926596 0.855373 0.19063 0.868038 0.339157 0.679181 0.251608 3281.878623 4.894835 0.905478
0.138651 0.241231 0.186342 0.529756 0.250943 0.653286 0.270054 0.195142 0.867733 2450.748877 6.203483 1.039901
0.697718 0.343796 0.185481 0.899575 0.240863 0.174515 0.13881 0.933523 0.996907 4502.416966 6.424019 0.667582
0.573364 0.816693 0.670956 0.716206 0.516787 -0.200585 -0.393109 0.497858 0.136679 4150.012906 4.189727 0.753397
0.775588 0.837219 0.707438 0.366995 0.41131 -0.558393 0.354031 0.764896 0.684106 3209.805411 4.92435 1.043675
0.687471 0.455709 0.663199 0.876823 0.75832 -0.326613 -0.480678 1.249682 0.782822 4751.349091 5.282644 0.868473
0.2645 0.794065 0.408 0.73818 0.323088 -0.569161 -0.043326 0.196611 0.314535 2837.306518 4.472501 1.161632
0.588237 0.852781 0.377561 0.385885 0.49013 0.019442 -0.228501 1.247925 0.776332 5427.651511 6.427326 0.779589
0.723346 0.670456 0.251306 0.471788 0.62258 -0.329506 -0.2923 1.46164 0.348939 4635.122241 7.40484 1.124599
0.713739 0.792149 0.836784 0.455195 0.778332 0.80052 -0.299735 0.829803 0.914199 2935.187831 5.713845 1.057231
0.260192 0.401184 0.370541 0.86271 0.254241 0.4355 0.18438 0.233659 0.150841 2510.858683 6.479734 1.035255
0.320764 0.387617 0.985053 0.260919 0.195708 0.618725 -0.352746 0.850035 0.388847 3730.150933 7.669123 1.244179
0.540868 0.775395 0.242552 0.981557 0.941979 -0.584324 -0.143485 0.541552 0.026374 5644.937931 3.991896 0.602618
0.88503 0.862151 0.650638 0.478985 0.689001 -0.402712 0.187012 0.526089 0.960342 3523.086127 4.920177 0.988562
0.344732 0.799147 0.815249 0.96797 0.910444 -0.240978 0.064465 0.12918 0.431557 2366.612327 6.353275 1.050041
0.647612 0.356702 0.437748 0.964921 0.875746 -0.460091 -0.091658 1.382948 0.090488 4721.407775 8.535944 1.346718
0.326935 0.38831 0.327577 0.960138 0.258834 0.075049 -0.3538 0.652586 0.759289 4100.561608 6.936433 0.891053
0.138618 0.319583 0.869316 0.471208 0.890246 -0.396819 -0.088877 1.195666 0.882576 6500.651983 5.225977 0.689457
0.77995 0.834445 0.555496 0.763016 0.31613 0.543214 0.48303 0.427048 0.013852 2626.881059 6.181001 1.119636
0.312307 0.28441 0.798534 0.419409 0.169137 0.208813 -0.270281 1.454037 0.354281 5444.440553 9.500321 1.338522
0.722284 0.967847 0.410254 0.960201 0.991805 0.253688 -0.417225 1.470821 0.713327 5780.058485 5.775249 0.813032
0.679814 0.405144 0.461317 0.518548 0.310409 0.491275 -0.325982 1.400642 0.058726 4579.648691 8.115929 1.364666
0.469457 0.740565 0.340359 0.128742 0.288262 0.822337 0.272091 1.45972 0.754929 6054.709646 7.856684 1.321193
0.144242 0.210107 0.812033 0.225871 0.170092 -0.574587 0.430733 1.298061 0.405156 6398.441128 7.490791 1.205954
0.70623 0.390387 0.969152 0.653018 0.900465 -0.347451 0.494185 0.856127 0.302574 3981.534226 4.995685 0.895529
0.115215 0.19185 0.434753 0.630297 0.315964 0.949481 -0.282466 1.459638 0.335717 9176.347894 5.003006 0.724343
0.73027 0.374496 0.797212 0.266906 0.908202 -0.47626 0.482424 0.445501 0.022862 2923.507742 5.360826 1.03366
0.455716 0.674565 0.852388 0.723527 0.96339 -0.969635 -0.057168 1.153596 0.122019 2208.721384 6.528726 1.366157
0.520664 0.384062 0.538848 0.777413 0.192027 0.177739 0.296276 0.13332 0.732 2510.404649 4.200495 0.728756
0.50269 0.82087 0.466217 0.306632 0.65106 -0.05014 -0.02668 1.479613 0.911455 4578.759553 7.239059 0.990884
0.697045 0.148341 0.306865 0.540422 0.194672 -0.149444 0.42625 0.907271 0.558251 4791.342764 6.365652 0.970139
0.675104 0.415068 0.781001 0.777228 0.622316 0.872563 0.064574 0.744577 0.473464 2878.281549 5.221459 0.914232
0.587821 0.363853 0.533475 0.639963 0.510677 0.715564 -0.405565 1.376182 0.975809 3809.264262 7.074028 1.284239
0.47754 0.103239 0.799867 0.88141 0.393375 -0.716877 -0.471676 0.92218 0.767029 5654.001759 5.365371 0.84844
0.804834 0.194114 0.895821 0.501369 0.328969 -0.394564 -0.359433 0.143745 0.995359 2877.07583 4.70917 1.157633
0.245733 0.119735 0.70089 0.557375 0.900897 -0.408285 -0.261023 1.145481 0.097713 7450.669103 4.738944 0.596887
0.543496 0.637091 0.838487 0.5205 0.657548 0.918611 -0.452385 1.389861 0.904423 3334.535848 6.801269 1.335012
0.516437 0.724532 0.486856 0.347867 0.230386 -0.72109 0.01485 0.560304 0.114397 2771.192567 5.453226 1.19652
0.649087 0.716543 0.293266 0.318342 0.928088 -0.920706 0.423898 0.335549 0.388789 1783.970599 4.881282 1.174708
0.888194 0.706343 0.240574 0.433225 0.740299 -0.97149 0.195163 1.228363 0.138002 2181.452954 7.823208 1.62619
0.752511 0.596316 0.687323 0.314416 0.118152 0.822259 -0.064696 0.402957 0.49612 2808.819379 5.375064 1.026286
0.80501 0.107359 0.988266 0.558496 0.507407 -0.95262 -0.342308 1.475145 0.120176 6750.404463 5.225747 0.975012
0.456416 0.309147 0.480197 0.696385 0.861299 -0.857224 0.248876 0.330303 0.151577 1595.428808 5.146742 1.25483
0.628425 0.693159 0.377568 0.213865 0.426238 0.469837 0.352646 0.365352 0.196501 2526.12546 7.116996 1.046577
0.68198 0.539452 0.861816 0.720649 0.662294 -0.683541 0.159098 0.716492 0.941332 2368.861299 5.685927 1.278957
0.583912 0.713584 0.207141 0.210087 0.258822 0.9616 0.284822 1.448068 0.670295 5118.324678 8.997184 1.585954
0.874777 0.705798 0.969341 0.645933 0.163121 -0.98302 0.236907 0.105258 0.685221 1994.088023 2.399675 0.888193
0.941963 0.204163 0.320003 0.27691 0.972614 -0.454493 -0.19699 0.921455 0.315644 3521.86117 8.587428 1.2563
0.163942 0.688374 0.491121 0.343447 0.726671 0.220708 0.168043 1.171662 0.373312 6929.708408 4.441629 0.515406
0.88984 0.912011 0.561627 0.839935 0.246341 0.616097 0.231827 1.171963 0.295894 4303.804339 6.736376 1.05977
0.314976 0.858903 0.131288 0.303892 0.73114 -0.947401 -0.178134 1.434386 0.455187 5165.057801 6.601342 1.250716
0.37805 0.855811 0.804031 0.530921 0.410605 0.783275 0.302885 0.26115 0.097222 2356.040948 4.939817 1.015699
0.914683 0.629788 0.799195 0.220086 0.231734 -0.923743 0.203507 1.192484 0.663192 4258.311173 5.537937 1.095431
0.657516 0.151023 0.924848 0.223673 0.178412 -0.788497 0.36562 0.196469 0.365443 2552.173262 4.030225 0.877052
0.668528 0.415853 0.850167 0.377917 0.298337 0.871951 0.100718 0.301749 0.92534 2574.496603 4.673021 0.975551
0.380205 0.495047 0.354347 0.253229 0.326342 0.478497 -0.460046 0.964394 0.15158 3798.089804 7.730497 1.252586
0.68547 0.77739 0.334232 0.229608 0.599411 0.060937 -0.350099 0.124179 0.236657 3442.021225 4.109342 0.653728
0.159389 0.295193 0.754571 0.517408 0.25551 -0.698214 -0.442819 1.24775 0.488352 6496.108127 5.129602 0.872076
0.280444 0.298124 0.156367 0.397005 0.134063 0.990182 -0.230899 0.591283 0.046669 2750.732087 7.592676 1.174529
0.166648 0.683657 0.213318 0.77486 0.166075 -0.701811 0.060878 1.007685 0.872772 6396.054841 3.876701 0.619655
0.241149 0.781614 0.694237 0.610726 0.917918 -0.675798 0.370112 0.916969 0.414697 3961.627033 4.750121 0.857401
0.469827 0.530796 0.388593 0.413057 0.61726 -0.784349 0.317322 0.553004 0.286355 2100.375043 5.191205 1.178539
0.253306 0.481659 0.233636 0.373094 0.576579 0.122048 -0.070644 1.46651 0.825149 4865.914063 8.434661 1.062181
0.733633 0.394469 0.773714 0.430537 0.516214 -0.990737 -0.112293 0.778821 0.408214 1759.37541 7.101253 1.521363
0.442481 0.250431 0.315942 0.50332 0.214969 0.81315 0.31214 0.0098 0.392336 2274.397385 3.800966 1.062793
0.929221 0.338916 0.213739 0.246321 0.495772 0.197621 -0.481224 0.513266 0.93232 3826.732335 6.57306 0.943873
0.598829 0.758003 0.102698 0.906401 0.192155 -0.713166 0.394955 0.783541 0.403395 4663.972249 4.545357 0.769078
0.759535 0.339121 0.429679 0.760268 0.137438 -0.724854 -0.060778 0.101665 0.912609 2298.356065 3.852888 1.228295
0.275062 0.972583 0.657558 0.898205 0.270073 0.618295 -0.212879 1.454049 0.871612 5724.276328 5.973926 0.986377
0.279262 0.963727 0.646318 0.944267 0.332727 0.132327 0.227397 0.810165 0.273999 4212.730233 5.382535 0.597272
0.387493 0.256309 0.752769 0.841228 0.37643 0.597313 -0.284979 0.869786 0.416294 3480.578886 6.796305 1.07902
0.496461 0.655433 0.112724 0.889033 0.240487 -0.781109 -0.41627 1.341561 0.320035 9444.93017 3.663053 0.621861
0.151389 0.241676 0.882337 0.179486 0.979278 -0.728115 -0.000577 0.450015 0.080173 3857.735794 6.454651 0.857556
0.554691 0.576063 0.865662 0.764192 0.437786 -0.639351 0.378154 1.350606 0.600615 3608.558583 5.354339 1.091432
0.861343 0.974094 0.636709 0.79031 0.140619 -0.51251 0.294045 0.494905 0.197682 3226.440103 4.041143 0.947861
0.702925 0.356664 0.354386 0.600136 0.489418 0.280166 0.342438 0.610346 0.015416 2833.959549 6.58024 0.773069
0.706735 0.822778 0.843409 0.715063 0.69643 -0.845979 0.156212 0.33033 0.781975 1796.449765 4.129267 1.190474
0.516485 0.835802 0.988542 0.438187 0.894337 0.277388 0.377367 0.623257 0.220187 2672.207861 5.889636 0.685261
0.135155 0.179388 0.624579 0.909237 0.686237 -0.922323 0.421997 0.118904 0.937402 1752.457123 4.251741 0.977532
0.451491 0.691598 0.193971 0.827609 0.858063 -0.590144 0.120411 0.477273 0.88244 2814.991083 5.20393 1.118918
0.236103 0.446601 0.161518 0.234887 0.503332 -0.529503 0.100255 1.016192 0.735854 3704.294398 8.929375 1.469987
0.376352 0.557415 0.397858 0.368987 0.708856 0.862512 -0.212668 0.436292 0.661562 2553.650083 5.022157 0.949572
0.88611 0.216115 0.724398 0.545911 0.613221 -0.872727 0.443604 1.295081 0.948375 3200.505772 6.92618 1.391645
0.363204 0.532261 0.326613 0.405662 0.509365 -0.482758 -0.404374 1.267081 0.728645 3834.488487 8.438069 1.469834
0.609271 0.161756 0.144767 0.247727 0.650949 0.406988 0.330619 0.794442 0.282292 4049.081501 8.280667 0.903829
0.497539 0.102262 0.361839 0.44462 0.848237 -0.63124 0.177331 0.942869 0.569053 4093.526219 6.85587 1.088863
0.346389 0.182971 0.51762 0.457048 0.434644 -0.412353 -0.037107 1.031867 0.121727 4413.618695 8.439218 1.322056
0.639861 0.807826 0.788419 0.100334 0.475568 0.623603 -0.403192 1.297804 0.970189 6689.670564 6.141759 1.068369
0.358012 0.735326 0.719149 0.695739 0.366591 -0.012558 -0.230912 0.907325 0.10709 4872.180566 5.437324 0.611259
0.200005 0.835699 0.988829 0.691405 0.553522 0.819748 0.004464 1.182432 0.545631 6700.958807 4.105192 0.600016
